"","B.cells","CAFs","Cancer.Epithelial","Endothelial","Myeloid","Normal.Epithelial","Plasmablasts","PVL","T.cells"
"035x002",0.000693858622633987,0.357667556392816,5.57757159880343e-05,0.221629125696747,0.174135630736206,0.0257640482003798,0.047505169503143,0.00420284309964562,0.16834599203244
"035x003",0.0490590308723234,0.216811134283103,0.00549054042331011,0.298448061656192,0.11439895950369,0.0080672436386067,0.0209452418013451,0.0324878713619274,0.254291916459502
"035x004",0.0306494952977086,0.413433206763265,5.6877113038336e-05,0.0856309084376401,0.208695212799908,0.00708076463862694,0.0548890086663556,0.022184313736415,0.177380212547043
"035x005",0.000544367126528284,0.666998727611445,0.00482730765449069,0.0231335249616711,0.183326816831038,0.0260500645720559,0.0344901254921148,6.05801361608586e-05,0.060568485614495
"035x006",0.00624370291277868,0.745320679336612,2.76529060416091e-05,0.100809587967039,0.0533128280156738,0.0409378385127655,0.0164182573265376,0.0159835601142668,0.0209458929082854
"035x007",0.0126520044860009,0.834953870100457,0.000135953413038928,0.0175666016072062,0.0375808223722519,0.0263448177073612,0.00150214173335347,0.013457383776369,0.0558064048039618
"035x008",0.0741788947989943,0.48555689171037,0.00537780608095939,0.00185082701078034,0.142442858584619,0.00964921238161391,0.0691169610538829,6.10077712959068e-05,0.211765540607485
"035x009",0.0531298750362624,0.328143770311423,0.029935950225294,0.00529280352093398,0.260050580677521,0.03148675094779,0.056620740611128,9.68711579974481e-05,0.235242657511651
"035x010",0.0477162706454186,0.284592104865556,0.259239880228974,0.00970640957065882,0.105739920165439,0.0637775142768086,0.0372160880498339,4.4481995938445e-05,0.191967330201373
"035x011",0.00618925330091094,0.147694517842709,0.725043568662906,0.00300242173973719,0.041132486883857,0.0279082841038693,0.000145055715440773,0.000145055715407066,0.0487393560351632
"035x012",0.0477938422460838,0.32101231159945,0.178705815002593,0.0134228513875433,0.130207403398401,0.0624681498066244,0.0135497629504755,0.000207968017571702,0.232631895591258
"035x013",0.0613669881316866,0.3363482997739,0.0162132972772237,0.131636176380436,0.187106644439134,0.0539926202956292,0.0192020927172316,0.0031884290427803,0.190945451941979
"035x014",0.0190180852412078,0.198185828196106,0.492225755810593,0.0193266922511132,0.125685554128634,0.0360581509491525,0.0085929157060401,0.000347747539312357,0.100559270177841
"035x015",0.0300284029883255,0.254195362422086,0.0590378632204727,0.131750792690124,0.176918729852933,0.0985614288944266,0.000138346730583779,0.000138346730734601,0.249230726470314
"035x016",0.0189938556684182,0.159653549202631,0.0116786666945948,0.0508113882891269,0.220989361213598,0.0243889790688778,0.0822180993954103,9.6003648366503e-05,0.431170096818977
"035x017",0.0122789394116763,0.0240276308056356,0.147016799725814,0.011271172582822,0.0974029665634484,0.572751430233636,0.000110105221739705,0.0229748551616331,0.112166100293594
"035x018",0.0158402913145558,0.509025363349217,0.00716853926592028,0.0378384099322307,0.129597556361936,0.0411556722996294,0.0327376851032067,0.00608260381787647,0.220553878555428
"035x019",0.0070164465433456,0.515601197561061,0.00522054556442042,0.166325777080344,0.108020315984367,0.0217990896161305,0.00253537726878384,0.00969941188979794,0.16378183849175
"035x020",0.00368689792791653,0.223773466755421,0.155608806252555,0.111030441320429,0.101148869810927,0.231367722360287,0.068431420780198,0.0178576391323916,0.0870947356598747
"035x021",0.00183290667473987,0.00801000235309475,0.265443034494129,0.00699593385750757,0.0247567036036256,0.662910883837277,5.13566451898957e-05,0.0139156167286599,0.0160835618057766
"035x022",0.0374275391225783,0.103631213451545,0.126887181809568,0.0603685997615871,0.0639471094219279,0.414528798962884,0.0810359970391552,0.0118069304675466,0.100366629963208
"035x023",0.015595534230715,0.278844015697893,0.470879310247707,0.00974798023407308,0.0767145924639514,0.0417362384533704,0.00929935839230184,9.73923089544744e-05,0.0970855779710333
"035x024",0.0165288760896431,0.199503904156837,0.477109825854898,0.0214990113450245,0.106107098003284,0.0922285400851943,0.00575588953774429,9.12864107396339e-05,0.0811755685166351
"035x025",0.0450262063486642,0.291871001160022,0.0181334939387016,0.103828060474478,0.17307825258379,0.00424365545676346,9.55849787950573e-05,0.0101341922961799,0.353589552762606
"035x026",0.0876155655889759,0.260851483637284,9.42300263437552e-05,0.0295959688599686,0.177587707587073,0.0258242162832145,0.0165204854366381,9.42300263336462e-05,0.401816112554169
"035x027",0.0133473389438859,0.347537183491398,0.000127812299010129,0.10721477595707,0.145661378602352,0.179374655499677,0.00246192745749517,0.00914412234316981,0.195130805405941
"035x028",0.0206080028076662,0.48451327223975,0.0101791114462032,0.0614949322405075,0.139697990000594,0.052754609200573,0.00645983045018045,6.13140211114471e-05,0.224230937593414
"035x029",0.0193973277807499,0.363903702449968,8.37862687901267e-05,0.0431072386775652,0.188035092307782,0.0140134467623236,0.000988686228222497,0.207158388243134,0.163312331281465
"035x030",0.0055097359670178,0.372747490397259,0.00310287367297173,0.0968630876165929,0.0626149713897811,0.00847163047914813,0.00608520372445503,0.375448349032388,0.0691566577203862
"035x031",6.15694252592588e-05,0.420813064632285,0.0820552144142714,0.08664808313158,0.0837995084692535,0.252386677689321,0.0185888307055308,7.39519494599235e-05,0.0555730995830392
"035x032",0.00681524679445603,0.211594685893578,0.0475349096492997,0.233379368285402,0.0827505912503421,0.332600008787915,0.00503761141890143,0.0331946121786347,0.0470929657414706
"035x033",0.000688446879338147,0.555700574740442,0.000100361087203743,0.0663516995879223,0.0964840064867694,0.149017549803693,0.000512182085401858,0.00200408985998091,0.129141089469248
"035x034",0.0232714684906304,0.452916123793088,0.0094046450880235,0.147523376768796,0.0753969520956367,0.0258117691014955,0.0554251677396519,9.17375228815762e-05,0.210158759399796
"035x035",8.34621982469038e-05,0.334093911509437,0.0181633511914919,0.0205970675739301,0.168072598254386,0.208038829260037,0.17299040942835,0.0145341101604941,0.0634262604236276
"035x036",0.0206251117800678,0.380951082770222,0.00129739126531605,0.176410123646832,0.161415396660492,0.061104892711653,0.0430508338054803,0.000195363209887808,0.15494980415005
"035x037",0.00309362110308914,0.521556312098425,0.00834163152402275,0.0751674549280139,0.169212618909291,0.036305578384315,0.0929093797270651,4.55115260852717e-05,0.0933678917996936
"035x038",0.00355634600729404,0.615349764324963,0.0135165695462874,0.155743955060036,0.12147502240551,0.0391562596381675,0.00330162863121229,4.9058058590017e-05,0.047851396327941
"035x039",0.00893514283099514,0.624007476876967,0.0152810348035119,0.0688333622569232,0.03842200322913,0.12276090748085,4.68385198405586e-05,4.68385202423309e-05,0.121666395481541
"035x040",0.000159472782785887,0.419386041128865,0.0958744846221292,0.129698518218988,0.213217520593694,0.0996562863813292,0.000159472782028122,0.000159472782802351,0.0416887307073785
"035x041",0.00339851269081987,0.765473400962128,0.0345509068201931,0.0224079466680986,0.12348102710763,0.0460885658337809,7.1159242365034e-05,7.11592420515806e-05,0.00445732143293203
"035x042",0.00589529885602821,0.673972417849382,4.52504787307487e-05,0.0116382429760474,0.189849094824814,0.0886358312499865,0.00660972127417962,4.52504787304654e-05,0.0233088920121018
"035x043",0.0119842815749313,0.207759902851395,0.189810005092771,0.103590984786023,0.169902366062874,0.103243411804177,0.00026454820754409,0.00868135360063898,0.204763146019644
"035x044",0.000327072632795612,0.0980573561985935,0.644520334392047,0.019774383773426,0.103863979120015,0.0811813318233333,3.82972900276626e-05,4.34156730733895e-05,0.0521938290966889
"035x045",0.00332185686441804,0.24937752977369,0.473169602082204,0.0383917085340569,0.0960297728395295,0.074593380239087,0.00949808443819542,0.00024312577313792,0.0553749394556812
"035x046",0.0168406666965737,0.232538569363029,0.476521134895061,0.0242175188029021,0.101897167459886,0.0487504251243059,0.021625516234768,0.000156430121198612,0.0774525713022749
"035x047",0.0105267332296281,0.303936567309394,0.412829748169234,0.0705041099262731,0.0444855717334505,0.0502840942502996,0.0494349214685861,6.19123762518221e-05,0.0579363415368832
"035x048",0.0250879813170338,0.216058334618649,0.424100518297624,0.0429447860688233,0.0579751801539428,0.0883471485077761,0.024692448070649,0.01312532013621,0.107668282829292
"035x049",0.00541952036423877,0.342212181044638,0.16520244093716,0.194367770270948,0.0883638148871032,0.0534284274036851,0.00400211050554913,0.00020031278777404,0.146803421798903
"035x050",0.0138292929503428,0.252282627073563,0.450220770626937,0.0424355617944168,0.103410943048495,0.077930647074339,0.00630877138833512,0.000146119183173765,0.0534352668603971
"035x051",0.000330899839701364,0.251301094035896,5.83403860926473e-05,0.0236657986263304,0.0908341768911555,0.533348496781525,0.0396861278043492,0.000117434062905616,0.0606576315720445
"035x052",0.00434113403561011,0.0904276481051279,4.53122645077733e-05,0.0127279550986243,0.0631923554518365,0.739896919741252,0.00451685870010929,0.0559833523469268,0.0288684642560056
"036x000",6.26986926797225e-05,0.372630985846137,6.2698695665422e-05,0.269418339645942,0.182911434467492,6.26986956980976e-05,6.26986935309861e-05,0.0694980792057131,0.105290366057142
"036x001",0.0067102051100145,0.551924594744648,6.00455724014176e-05,0.120258839502165,0.147370989479159,6.00455723566102e-05,6.00455716741212e-05,0.0612908870793498,0.112264347368232
"036x002",0.00453878245936051,0.311610597706947,0.00717015804249996,0.0949588529949642,0.205937860161387,0.0219510187466708,0.0573496316634912,0.110752712254962,0.185730385969717
"036x003",0.0126563864484855,0.680120387922317,0.019285767054521,0.054987291378091,0.0860036428498933,4.79342226391145e-05,0.00423175900279913,0.0822833000708217,0.0603835310504322
"036x004",0.000826944393683084,0.711419183529893,3.90819167023506e-06,0.0122430449038356,0.167837673462097,0.0450150479003138,3.90819167018717e-06,0.000270215986203991,0.0623800734406324
"036x005",0.000708145438483051,0.534856190772131,0.109428115598621,2.29340869749251e-05,0.136964582678946,0.11590374911584,2.29340869707852e-05,2.29340868195192e-05,0.102070414135214
"036x006",0.0537033483006243,0.445420629015994,0.0205649627899783,0.028828405893638,0.107476231463021,0.0473652306002305,0.117676626828329,5.68093765880398e-05,0.178907755731597
"036x007",0.0923521589929922,0.319428522002521,0.0232670522396738,0.0454946812377028,0.123007212526166,0.0330534206253201,0.0577767087667716,9.08772483456717e-05,0.305529366360507
"036x008",0.0510593685684608,0.173196189830126,0.000136648293476924,0.0997288862371265,0.223703861074826,0.0471418033762061,0.0270960109251417,0.000136648293472403,0.377800583401164
"036x009",0.0304960940466134,0.191690422768989,0.165733515234951,0.0879801236659966,0.165401314696967,0.0925398269335443,0.0542838854672819,0.00016802516386368,0.211706792021793
"036x010",0.0150269548636729,0.179360303304008,0.452748402517094,0.0480397249907534,0.0389236599611043,0.0776575908332726,0.0633819184076072,4.1432193284412e-05,0.124820012929203
"036x011",0.00404983477223674,0.160390312106207,0.662334710732795,0.00678594643234798,0.0343641913972488,0.050483536534473,0.00958674245662463,0.000116068509531262,0.071888657058535
"036x012",0.0239437156865984,0.190177919222957,0.493527171731124,0.024511200364919,0.123222354677534,0.0777246091161289,0.00679835287414567,0.00023942505070821,0.059855251275884
"036x013",0.00801048388424908,0.111584296714275,0.634708821273859,0.0463608602855398,0.0717475379905012,0.0388870303348467,0.00286227651076824,0.000116550835645189,0.0857221421703161
"036x014",0.00609107733117361,0.0880936027792255,0.758051370086882,0.0449990240687893,0.0265122788236731,0.0466072590143728,8.53444551259453e-05,8.53444551102693e-05,0.0294746989856476
"036x015",0.00899163084460572,0.272457442886462,0.398169030809375,0.0255379317695454,0.0979790165594419,0.106041580832055,0.000819305545970507,0.00015657564247768,0.0898474851100666
"036x016",0.0630456790754829,0.128010457764678,0.0202130933377525,0.0564270896682371,0.114610367119943,0.00982786265595821,4.90493487922557e-05,0.00616138206597842,0.601655018963178
"036x017",0.0132065210829588,0.0479155413845256,0.0954923968545574,0.0262413783395552,0.137241534862345,0.253828305304826,0.00491026706602975,0.000241847267267524,0.420922207837934
"036x018",0.0533848846635976,0.220427143155313,0.0936813725079526,0.0120453986922029,0.19422687302214,0.154726102771827,0.0331860621058748,0.000194805243525071,0.238127357837567
"036x019",0.0469254200403987,0.355721268538567,0.014767854186099,0.00294151017812968,0.164992639297471,0.021746080590257,0.120028631725397,8.70752448011676e-05,0.272789520198878
"036x020",0.00120655111644625,0.188108852409386,0.0372162967614554,0.173443464162921,0.0973335968266935,0.416774870204943,0.000160322335244223,0.0370358107582742,0.0487202354246354
"036x021",0.00164960685907305,0.0315883564800712,0.273049905556645,0.0440732473461767,0.0223846141009706,0.562863642600821,0.0148158622657046,0.0222147601931757,0.0273600045973615
"036x022",0.00839783660298686,0.0409006012415093,0.284388142008836,0.0366612185109919,0.0434896762676729,0.504816521936702,0.0445420625653531,0.00718612893513539,0.0296178119308126
"036x023",0.0454443771428857,0.338353958635467,0.0438004735954593,0.0393041647653803,0.172873590842962,0.150142027050058,0.0302919902750694,0.000123675221758247,0.17966574247096
"036x024",0.0272192378795356,0.411345813536426,0.00669037151844822,0.117847397793101,0.145623002839581,0.0173828954542207,9.40594175408528e-05,0.01225344379684,0.261543777764306
"036x025",0.0200537456139309,0.425242528940608,0.303330157756753,0.0521435732640472,0.0502244069750575,0.110623016605611,0.00640065949687465,0.000154848616625789,0.0318270627304923
"036x026",0.0329774414499118,0.403981583239706,0.0103671286095256,0.174466618051512,0.11045327553354,0.00185499824919907,0.0414223275664995,0.097105386587601,0.127371240712505
"036x027",0.0259521848254427,0.178059890117894,0.00673163781715705,0.11126048073754,0.143651623771747,0.231136609990444,0.0962279186055589,0.0001899832132255,0.20678967092099
"036x028",0.0147539978195039,0.120345688748279,0.0100157293531553,0.0136714731022277,0.101658223418654,0.58515135494639,0.00760524536581879,6.7324885290938e-05,0.146730962360681
"036x029",0.0311648917074329,0.204128120958471,0.000270502897916414,0.118948546774439,0.157428084618253,0.2084739159531,0.00398566906737386,0.0245583857154985,0.251041882307515
"036x030",0.0159905283999474,0.565026325541369,3.95457574851925e-05,0.0612636384519787,0.177412700888701,0.01600763871858,3.9545757620582e-05,0.0212257849153992,0.142994291568919
"036x031",0.0185561520283397,0.516828282394505,0.0215392842237124,0.106847930369723,0.100812553757265,0.0440176855215781,0.0348711750437095,0.0105962642675717,0.145930672393595
"036x032",4.72438265503706e-05,0.288335307459961,0.00190280787498479,0.299128953980366,0.138932468313811,0.0167934682154392,0.017946569855336,5.20630069022381e-05,0.23686111746665
"036x033",0.00311612597863741,0.42088416838062,3.17962111398999e-05,0.298254588036375,0.0571833764858262,0.0416621923538482,3.17962110007784e-05,4.57601151543882e-05,0.178790196227398
"036x034",0.0140389285194003,0.386865743132411,9.12178019578335e-05,0.1374989774076,0.160336184196219,0.0169151319533114,0.0808706075427638,9.12178075915667e-05,0.203291991638746
"036x035",0.0226668109658181,0.364121519934224,0.0151521368033467,0.139688912963892,0.20502669679827,0.0028225614823525,0.00568442519848444,0.000129264229558869,0.244707671624053
"036x036",0.0107620165053467,0.293138948868588,0.0337390727634351,0.176215556163985,0.216272595112502,0.0137377355077866,0.0632733648261654,0.0716656026535566,0.121195107598635
"036x037",5.95264702694641e-05,0.480688121604857,5.95264677636729e-05,0.219704713683721,0.1588071048819,0.0269100634943268,0.0333171036025465,0.0212190860039134,0.0592347537907027
"036x038",7.21685116080194e-05,0.580468956169556,0.0764134089342065,0.0834095047296295,0.0803817930519548,0.145119111574164,0.00760769972232513,7.21685116180716e-05,0.0264551887949377
"036x039",9.6207651896368e-05,0.555338872185595,0.143956929684767,0.0656267246426376,0.0768467174113145,0.0940238099100224,9.6207646521164e-05,0.038508687621675,0.0255058432455705
"036x040",0.0591152690513214,0.590946304991881,9.24792173218408e-05,0.035033770949593,0.0810028481903364,0.185517913374415,0.023589215942827,9.24792173218415e-05,0.024609719064982
"036x041",0.0157892582190924,0.382263027726953,0.00704372487398929,0.0535845327333521,0.0367218102413393,0.440346828105374,0.0416872660373399,0.000105883958328789,0.0224576681042314
"036x042",0.0260324569613239,0.228698400904513,0.00011756733907079,0.046447006911593,0.136468572653025,0.452631557505067,0.0263793353349828,0.0110954325146966,0.0721296698757279
"036x043",0.0810885131509142,0.266865608314761,0.0360107113310126,0.0227636622325411,0.219047636616123,0.0954488834735198,0.00543453844139797,0.000132237002547212,0.273208209437183
"036x044",0.00793769222999762,0.101293959187513,0.595770387243843,0.0270281999511028,0.122134144067023,0.0974878201451852,0.00714303607151973,6.76323821598655e-05,0.0411371287216556
"036x045",0.00155118843011227,0.0805790087719207,0.715550790375458,0.03456977202073,0.0529888073339124,0.0354883770651796,0.000107170128278806,0.000107170128245713,0.0790577157461622
"036x046",0.000889881526773212,0.231540251017713,0.552598593839371,0.000110075189549541,0.100622008017764,0.0467317517529074,0.000874814133968197,0.000110075189818135,0.0665225493321354
"036x047",0.000359021228421956,0.387395435205962,0.172573129312702,0.0214432652030946,0.0673104903080429,0.0397229014188653,0.252707229257114,9.43252227700202e-05,0.0583942028430281
"036x048",1.8788864356642e-05,0.406800947098103,0.00214358104696195,0.0464401079806094,0.0942703015024008,0.0379994430408209,0.321390162530309,2.47579698297352e-05,0.0909119099666083
"036x049",0.0165795305254551,0.21953197862648,0.14742072701412,0.0633179609331686,0.133282694430265,0.0264875275104172,0.204719311580259,0.000111830111691097,0.188548439268143
"036x050",0.00593464308775991,0.221698550264604,0.190805866905073,0.10191047966085,0.169761004945302,0.0613717336266047,0.120220115445801,0.000239805050291047,0.128057801013715
"036x051",0.000343580448133533,0.163254553849489,4.28844655408842e-05,0.00934040994251506,0.105440338094839,0.623392472954958,0.034615116777512,4.28844654824595e-05,0.0635277590015304
"036x052",0.00111251465892049,0.0336301172122205,2.96743533829227e-05,0.0148129141382999,0.0933490155232443,0.819739770052281,2.96743534061551e-05,0.0202147280955246,0.0170815916127204
"037x000",5.81800497469073e-05,0.424656234805088,0.00736331082170993,0.299183527801512,0.120480852035245,0.00185618219063247,5.8180032951186e-05,0.077942872062849,0.0684006602002654
"037x001",0.00195098252319886,0.507356362533079,0.0193886652586457,0.102930707849226,0.122276415050437,0.0108730061374176,0.0500899098077672,5.9467971549855e-05,0.185074482868679
"037x002",0.0114058765436726,0.397545669501387,0.0104845455122897,0.0843442626476617,0.146482293619393,0.00332002567568913,6.16571345745196e-05,0.0859182222333306,0.260437447132001
"037x003",0.00991867396304381,0.629438709111969,3.22460041132782e-05,0.0377763804985792,0.128485261266324,0.0434369254425092,0.0234022622111841,3.22460040324999e-05,0.127477295498245
"037x004",6.03466475144099e-05,0.575393238458233,6.03466474985317e-05,0.0573710040831824,0.087143535948424,0.0226690970933889,0.168336747770357,6.03466475010249e-05,0.0889053367039008
"037x005",0.00455760867263779,0.62966590387904,0.00299401400539709,9.09907280037784e-05,0.0455761438268892,9.09907280801104e-05,0.0586714282238017,0.0793194448265239,0.179033475109626
"037x006",0.0295952294723172,0.464290143046567,4.40973975416425e-05,0.0802634284231922,0.108582689533925,0.0158971468710065,0.00557897975268606,4.40973967306814e-05,0.295704188106035
"037x007",0.0517536650066995,0.104790441184757,0.00908787537044939,0.137421927399622,0.193564543000255,0.0139257824590987,0.0251979021080193,0.075699595879222,0.388558267591877
"037x008",0.0483690461852611,0.166766816323842,0.186598570167448,0.0564646119593958,0.180447682853174,0.0755011264532792,0.0489157861180027,9.09809994680829e-05,0.236845378940129
"037x009",0.0555511434336178,0.250359338933115,0.264038737557941,0.00818741874880946,0.146181725337853,0.0679142181885047,0.0153049147332795,0.000305087347904089,0.192157415718975
"037x010",0.00160138347897863,0.202800484358129,0.387733207925437,0.0410438823582504,0.0765942228029968,0.115454804207403,0.0820563863961779,9.29377390460209e-05,0.0926226907335814
"037x011",0.00580746261549007,0.414666594933313,0.110362148934636,0.0400444767551792,0.191738524439393,0.118312218035069,0.044949423529208,0.00159538631531356,0.0725237644423987
"037x012",0.0107535842822174,0.207065755784651,0.284697651384903,0.193605139942777,0.118188631981277,0.101810995579188,0.000842676440533689,0.0198421236445653,0.0631934409598875
"037x013",0.00168071584433909,0.143119866715339,0.581517814197646,0.0272813266666714,0.0698811205124641,0.120237223173864,0.00850473748203447,0.000207720311416625,0.0475694750962242
"037x014",0.0167924020750693,0.140237573093031,0.646695501968765,0.0358342579323732,0.0593086126494698,0.0795102395009865,0.000123258772895139,0.000123258772883421,0.021374895234527
"037x015",0.0114094988830532,0.2752018970987,0.306340173062418,0.0352522750449901,0.186218223104601,0.101035787255479,0.000148956703786372,0.000148956704414748,0.0842442321425577
"037x016",0.0265497467114131,0.269141805210615,0.000751852990092747,0.120741569599567,0.13545819588184,0.016043368020446,0.0434193148648451,9.27139058629289e-05,0.387801432815318
"037x017",0.0860878726084746,0.0964959287095282,0.00719750792409216,0.0134422343984373,0.134112663676439,0.00462176187990413,0.0006760117821672,4.99395352735108e-05,0.657316079485684
"037x018",0.0254184231155893,0.180231983738522,0.0152846760115414,0.0595098787489735,0.201668369915979,0.156737724127249,0.0228935312962284,0.00208924658989696,0.33616616645602
"037x019",0.0134148309809076,0.151359784007295,0.141746449131157,0.0337205840213996,0.091152961093761,0.351074019509956,0.0466509815556342,0.000305774473045131,0.170574615226846
"037x020",0.00822903817734151,0.0739998256388712,0.471426553863858,0.0149358045045697,0.023722988760687,0.361309361639883,0.0297164360124957,0.000598998533122822,0.0160609928691717
"037x021",0.00452040564383009,0.00455417143769878,0.767642048948446,0.0187820649989215,0.00401872750254732,0.179879912388064,0.0049672921435351,0.0039669515614541,0.0116684253755031
"037x022",0.0260171277638399,0.13821738063844,0.129593023956414,0.0715346525831388,0.105494490029962,0.302479541366732,0.047915908282603,0.0149099051536969,0.163837970225174
"037x023",0.0305193455320224,0.267172958606535,0.0171730894971846,0.0953516630576154,0.138552503577195,0.0101713119618182,0.0468035221419331,0.0340772877717917,0.360178317853905
"037x024",0.0609628597310901,0.436731041339482,9.01946512163239e-05,0.117965255652818,0.153826940457658,0.0342131602079901,0.0296967307139997,0.0119689510277188,0.154544866218027
"037x025",0.00704235557235743,0.684456209731403,0.0261482440899603,4.88696608271507e-05,0.194808842749793,0.0350333747303761,0.0192579529859674,4.88696610490179e-05,0.0331552808182667
"037x026",0.00550402251511179,0.602891732249204,4.0155071869099e-05,0.0808677596836324,0.12196024901911,0.0138194553495297,0.0671932213070644,0.046176201383518,0.06154720342096
"037x027",0.0330935194992273,0.226820030523984,0.0168490333767678,0.0181023918238226,0.186559887266106,0.198532788117075,0.115786293005412,0.000183080586050542,0.204072975801555
"037x028",0.0269673054326379,0.329975025020328,8.48853350841005e-05,0.0596522505895838,0.190989065078153,0.0775735380074401,0.0868173557092933,8.48853350909522e-05,0.227855689492389
"037x029",0.0673627751380379,0.34650484879145,0.000123187332031888,0.080453972782606,0.139145618471337,0.0310575663562847,0.0999042101799994,0.00521219833686938,0.230235622611384
"037x030",0.00772365860115848,0.537860306796737,0.00534204568031564,0.140754157054409,0.133607890323605,0.0159023596536968,0.000674512176195582,0.0174394474101196,0.140695622303763
"037x031",0.043043134309392,0.309360857081926,0.000333222908739626,0.12319865656365,0.114811308969636,0.0173736048809734,0.0124585051818815,0.0997376753332109,0.279683034770591
"037x032",0.0279207693168608,0.313573936959097,6.48775241485756e-05,0.212653398294414,0.0920166821439596,0.00588977378810923,0.00107438136863993,6.48775238003492e-05,0.34674130308097
"037x033",0.00273279427144859,0.546091514355466,6.81027187752629e-05,0.130641725561176,0.104351750913596,0.0226797141340415,6.81027187919949e-05,6.81027189309407e-05,0.193298192607773
"037x034",0.00978684240268038,0.328714801150144,8.56390822999081e-05,0.195233247268603,0.163274182778087,0.00725679517071352,0.0610991217304512,0.0814965835355854,0.153052786881435
"037x035",0.0129290102931725,0.416379881353219,5.86542663514306e-05,0.153835749303656,0.216437375023895,0.0126914276064213,0.0573183538752824,5.86542663510089e-05,0.130290894011652
"037x036",0.0178713657033375,0.321172795127938,0.0150058119764487,0.308752821096005,0.152821311506641,0.0220615066383218,0.0809032257371092,8.53642254622037e-05,0.0813257979887373
"037x037",0.00780847243688384,0.60320070923415,6.34016191137023e-05,0.0767485080836457,0.135925268361273,0.0437362009740927,0.0195602187909095,6.34016191087809e-05,0.112893818880823
"037x038",0.00531679913757664,0.404042639361164,0.000236217427396582,0.0788563909835807,0.123361688423649,0.258992065194992,0.000236217427837165,0.0924117104892384,0.0365462715545663
"037x039",0.00267114546721288,0.681261055969077,2.95553778999778e-05,0.0254753402986156,0.0505547154003862,0.171486728723218,2.95553779715962e-05,0.0336312751604293,0.0348606282251892
"037x040",6.01127778578338e-05,0.511354343213315,0.00466150036535158,0.221711669494262,0.0370903093796951,0.0875840614713279,6.01127742359409e-05,6.01127762290146e-05,0.137417777747726
"037x041",5.78180592752706e-05,0.189767570989696,5.78180591379836e-05,0.0864004740333394,0.0787157842775495,0.572307740121509,0.0420816823397691,5.78180591379827e-05,0.0305532940605861
"037x042",2.64127011730391e-05,0.107912102092488,0.0288626835763905,0.0579707170355882,0.0792806751778868,0.59472391138268,0.10921481881981,2.69907597322599e-05,0.0219816884542517
"037x043",0.0293092279841553,0.258204196489401,0.00018672898854953,0.086954570647686,0.181375549576904,0.152153922426482,0.044157240288307,0.0512180210171017,0.196440542581413
"037x044",0.0127581884476916,0.289395532943256,0.209821236733136,0.0180726223223174,0.172585396957799,0.144302341249999,0.00232830090751271,9.16677528371468e-05,0.15064471268545
"037x045",0.0337237096414563,0.453740132571743,0.0694049348661535,0.0826654908829246,0.0674543241585678,0.0973999496289837,0.0588621107142882,6.79434277290636e-05,0.136681404108154
"037x046",0.0147621606769404,0.532093268186949,0.0147451114608264,0.0682646319406189,0.0993515612219492,0.0715433303310459,0.0384206812450865,0.0274103811031897,0.133408873833394
"037x047",0.000161783067498846,0.747821496637663,0.0123190378108767,0.0272527683783359,0.106299988615902,0.0220967130666686,0.0341791623427462,9.09212494412803e-05,0.0497781288308676
"037x048",0.000155686938085014,0.570633082188273,0.144710462676833,0.0225465013336653,0.0357080365079852,0.195595073597312,0.00356435312862331,0.0104158258225209,0.0166709778067028
"037x049",0.00108736819252216,0.678796174720856,6.33678309451805e-05,6.33678309432116e-05,0.101110536627147,0.0333954241706502,0.130099289156133,6.33678309453334e-05,0.055321103639858
"037x050",6.71934833757667e-05,0.718892147729123,6.71934833476789e-05,0.0540285263637275,0.10051974196706,0.0179759532926618,0.0218696516650345,0.0413254141512228,0.0452541778644469
"037x051",0.0249901473043708,0.407430067220221,8.99767522693846e-05,0.0771347374360104,0.18205788170676,0.166031478851392,8.99767522667796e-05,0.0385216734288496,0.10365406054786
"037x052",0.0284416197817327,0.18113639103465,0.000194320733679153,0.0524048634160684,0.172841444943663,0.370252792910094,0.0538428504155144,0.0460203862806453,0.0948653304839522
"038x000",0.0210024820786416,0.547220711278961,0.0054188323250607,0.0796751951301948,0.141052615367497,0.04669379370585,0.0372406659851584,0.000106672113020418,0.121589032015616
"038x001",0.00583456472823805,0.51903969359058,4.17080804196931e-05,0.222325311341274,0.164658622883644,0.027934407664852,4.17080804337139e-05,0.000131770022217483,0.0599922136083411
"038x002",0.00737636008838491,0.224152031585727,0.0716984654328563,0.0591215000737321,0.0794572635709507,0.366025010975316,0.0936074250856946,0.011634032818646,0.0869279103686928
"038x003",0.00466686876001533,0.0899230721069967,0.312777704700669,0.0686171755424325,0.0159816042699097,0.423506284760522,0.0326504319154707,0.0190387262938802,0.0328381316501042
"038x004",0.00548211774014697,0.194878236646337,0.105105435134347,0.230287369352724,0.0635582676655906,0.257317789945805,0.0576708115470354,0.0362602082180044,0.0494397637500111
"038x005",0.0119187783534333,0.444505699700816,0.0367540830374893,0.0637100518719003,0.217098758262261,0.0417537567719964,6.62621733956469e-05,6.62621730502251e-05,0.184126347655657
"038x006",0.0131300480775661,0.231526083827728,0.556669900390531,0.00213230630573972,0.0709817565788133,0.0483775552654438,6.68045638167637e-05,6.68045632795577e-05,0.0770487404270812
"038x007",0.035028871376598,0.350556270774862,0.00814767905761431,0.125536579474164,0.178880666520985,0.0232682211216607,0.00171589045232386,8.71935880106666e-05,0.276778627633781
