"","x","y"
"025x012",5567.76565530992,14132.8409876544
"025x013",5932.78263797414,14132.8409876544
"025x014",6297.79962063837,14132.8409876544
"025x015",6662.8166033026,14132.8409876544
"025x016",7027.83358596683,14132.8409876544
"025x017",7392.85056863105,14132.8409876544
"025x018",7757.86755129528,14132.8409876544
"025x019",8122.88453395951,14132.8409876544
"025x020",8487.90151662374,14132.8409876544
"025x021",8852.91849928796,14132.8409876544
"025x022",9217.93548195219,14132.8409876544
"025x023",9582.95246461642,14132.8409876544
"025x024",9947.96944728064,14132.8409876544
"025x025",10312.9864299449,14132.8409876544
"025x026",10678.0034126091,14132.8409876544
"025x027",11043.0203952733,14132.8409876544
"025x028",11408.0373779376,14132.8409876544
"025x029",11773.0543606018,14132.8409876544
"025x030",12138.071343266,14132.8409876544
"025x031",12503.0883259302,14132.8409876544
"025x032",12868.1053085945,14132.8409876544
"025x033",13233.1222912587,14132.8409876544
"025x034",13598.1392739229,14132.8409876544
"025x035",13963.1562565871,14132.8409876544
"025x036",14328.1732392514,14132.8409876544
"025x037",14693.1902219156,14132.8409876544
"025x038",15058.2072045798,14132.8409876544
"025x039",15423.2241872441,14132.8409876544
"025x040",15788.2411699083,14132.8409876544
"025x041",16153.2581525725,14132.8409876544
"025x042",16518.2751352367,14132.8409876544
"025x043",16883.292117901,14132.8409876544
"025x044",17248.3091005652,14132.8409876544
"025x045",17613.3260832294,14132.8409876544
"025x046",17978.3430658936,14132.8409876544
"025x047",18343.3600485579,14132.8409876544
"025x048",18708.3770312221,14132.8409876544
"025x049",19073.3940138863,14132.8409876544
"025x050",19438.4109965506,14132.8409876544
"025x051",19803.4279792148,14132.8409876544
"025x052",20168.444961879,14132.8409876544
"026x000",1187.56186333919,14497.8579703186
"026x001",1552.57884600342,14497.8579703186
"026x002",1917.59582866765,14497.8579703186
"026x003",2282.61281133187,14497.8579703186
"026x004",2647.6297939961,14497.8579703186
"026x005",3012.64677666033,14497.8579703186
"026x006",3377.66375932455,14497.8579703186
"026x007",3742.68074198878,14497.8579703186
"026x008",4107.69772465301,14497.8579703186
"026x009",4472.71470731724,14497.8579703186
"026x010",4837.73168998146,14497.8579703186
"026x011",5202.74867264569,14497.8579703186
"026x012",5567.76565530992,14497.8579703186
"026x013",5932.78263797414,14497.8579703186
"026x014",6297.79962063837,14497.8579703186
"026x015",6662.8166033026,14497.8579703186
"026x016",7027.83358596683,14497.8579703186
"026x017",7392.85056863105,14497.8579703186
"026x018",7757.86755129528,14497.8579703186
"026x019",8122.88453395951,14497.8579703186
"026x020",8487.90151662374,14497.8579703186
"026x021",8852.91849928796,14497.8579703186
"026x022",9217.93548195219,14497.8579703186
"026x023",9582.95246461642,14497.8579703186
"026x024",9947.96944728064,14497.8579703186
"026x025",10312.9864299449,14497.8579703186
"026x026",10678.0034126091,14497.8579703186
"026x027",11043.0203952733,14497.8579703186
"026x028",11408.0373779376,14497.8579703186
"026x029",11773.0543606018,14497.8579703186
"026x030",12138.071343266,14497.8579703186
"026x031",12503.0883259302,14497.8579703186
"026x032",12868.1053085945,14497.8579703186
"026x033",13233.1222912587,14497.8579703186
"026x034",13598.1392739229,14497.8579703186
"026x035",13963.1562565871,14497.8579703186
"026x036",14328.1732392514,14497.8579703186
"026x037",14693.1902219156,14497.8579703186
"026x038",15058.2072045798,14497.8579703186
"026x039",15423.2241872441,14497.8579703186
"026x040",15788.2411699083,14497.8579703186
"026x041",16153.2581525725,14497.8579703186
"026x042",16518.2751352367,14497.8579703186
"026x043",16883.292117901,14497.8579703186
"026x044",17248.3091005652,14497.8579703186
"026x045",17613.3260832294,14497.8579703186
"026x046",17978.3430658936,14497.8579703186
"026x047",18343.3600485579,14497.8579703186
"026x048",18708.3770312221,14497.8579703186
"026x049",19073.3940138863,14497.8579703186
"026x050",19438.4109965506,14497.8579703186
"026x051",19803.4279792148,14497.8579703186
"026x052",20168.444961879,14497.8579703186
"027x000",1187.56186333919,14862.8749529828
"027x001",1552.57884600342,14862.8749529828
"027x002",1917.59582866765,14862.8749529828
"027x003",2282.61281133187,14862.8749529828
"027x004",2647.6297939961,14862.8749529828
"027x005",3012.64677666033,14862.8749529828
"027x006",3377.66375932455,14862.8749529828
"027x007",3742.68074198878,14862.8749529828
"027x008",4107.69772465301,14862.8749529828
"027x009",4472.71470731724,14862.8749529828
"027x010",4837.73168998146,14862.8749529828
"027x011",5202.74867264569,14862.8749529828
"027x012",5567.76565530992,14862.8749529828
"027x013",5932.78263797414,14862.8749529828
"027x014",6297.79962063837,14862.8749529828
"027x015",6662.8166033026,14862.8749529828
"027x016",7027.83358596683,14862.8749529828
"027x017",7392.85056863105,14862.8749529828
"027x018",7757.86755129528,14862.8749529828
"027x019",8122.88453395951,14862.8749529828
"027x020",8487.90151662374,14862.8749529828
"027x021",8852.91849928796,14862.8749529828
"027x022",9217.93548195219,14862.8749529828
"027x023",9582.95246461642,14862.8749529828
"027x024",9947.96944728064,14862.8749529828
"027x025",10312.9864299449,14862.8749529828
"027x026",10678.0034126091,14862.8749529828
"027x027",11043.0203952733,14862.8749529828
"027x028",11408.0373779376,14862.8749529828
"027x029",11773.0543606018,14862.8749529828
"027x030",12138.071343266,14862.8749529828
"027x031",12503.0883259302,14862.8749529828
"027x032",12868.1053085945,14862.8749529828
"027x033",13233.1222912587,14862.8749529828
"027x034",13598.1392739229,14862.8749529828
"027x035",13963.1562565871,14862.8749529828
"027x036",14328.1732392514,14862.8749529828
"027x037",14693.1902219156,14862.8749529828
"027x038",15058.2072045798,14862.8749529828
"027x039",15423.2241872441,14862.8749529828
"027x040",15788.2411699083,14862.8749529828
"027x041",16153.2581525725,14862.8749529828
"027x042",16518.2751352367,14862.8749529828
"027x043",16883.292117901,14862.8749529828
"027x044",17248.3091005652,14862.8749529828
"027x045",17613.3260832294,14862.8749529828
"027x046",17978.3430658936,14862.8749529828
"027x047",18343.3600485579,14862.8749529828
"027x048",18708.3770312221,14862.8749529828
"027x049",19073.3940138863,14862.8749529828
"027x050",19438.4109965506,14862.8749529828
"027x051",19803.4279792148,14862.8749529828
"027x052",20168.444961879,14862.8749529828
"028x000",1187.56186333919,15227.8919356471
"028x001",1552.57884600342,15227.8919356471
"028x002",1917.59582866765,15227.8919356471
"028x003",2282.61281133187,15227.8919356471
"028x004",2647.6297939961,15227.8919356471
"028x005",3012.64677666033,15227.8919356471
"028x006",3377.66375932455,15227.8919356471
"028x007",3742.68074198878,15227.8919356471
"028x008",4107.69772465301,15227.8919356471
"028x009",4472.71470731724,15227.8919356471
"028x010",4837.73168998146,15227.8919356471
"028x011",5202.74867264569,15227.8919356471
"028x012",5567.76565530992,15227.8919356471
"028x013",5932.78263797414,15227.8919356471
"028x014",6297.79962063837,15227.8919356471
"028x015",6662.8166033026,15227.8919356471
"028x016",7027.83358596683,15227.8919356471
"028x017",7392.85056863105,15227.8919356471
"028x018",7757.86755129528,15227.8919356471
"028x019",8122.88453395951,15227.8919356471
"028x020",8487.90151662374,15227.8919356471
"028x021",8852.91849928796,15227.8919356471
"028x022",9217.93548195219,15227.8919356471
"028x023",9582.95246461642,15227.8919356471
"028x024",9947.96944728064,15227.8919356471
"028x025",10312.9864299449,15227.8919356471
"028x026",10678.0034126091,15227.8919356471
"028x027",11043.0203952733,15227.8919356471
"028x028",11408.0373779376,15227.8919356471
"028x029",11773.0543606018,15227.8919356471
"028x030",12138.071343266,15227.8919356471
"028x031",12503.0883259302,15227.8919356471
"028x032",12868.1053085945,15227.8919356471
"028x033",13233.1222912587,15227.8919356471
"028x034",13598.1392739229,15227.8919356471
"028x035",13963.1562565871,15227.8919356471
"028x036",14328.1732392514,15227.8919356471
"028x037",14693.1902219156,15227.8919356471
"028x038",15058.2072045798,15227.8919356471
"028x039",15423.2241872441,15227.8919356471
"028x040",15788.2411699083,15227.8919356471
"028x041",16153.2581525725,15227.8919356471
"028x042",16518.2751352367,15227.8919356471
"028x043",16883.292117901,15227.8919356471
"028x044",17248.3091005652,15227.8919356471
"028x045",17613.3260832294,15227.8919356471
"028x046",17978.3430658936,15227.8919356471
"028x047",18343.3600485579,15227.8919356471
"028x048",18708.3770312221,15227.8919356471
"028x049",19073.3940138863,15227.8919356471
"028x050",19438.4109965506,15227.8919356471
"028x051",19803.4279792148,15227.8919356471
"028x052",20168.444961879,15227.8919356471
"029x000",1187.56186333919,15592.9089183113
"029x001",1552.57884600342,15592.9089183113
"029x002",1917.59582866765,15592.9089183113
"029x003",2282.61281133187,15592.9089183113
"029x004",2647.6297939961,15592.9089183113
"029x005",3012.64677666033,15592.9089183113
"029x006",3377.66375932455,15592.9089183113
"029x007",3742.68074198878,15592.9089183113
"029x008",4107.69772465301,15592.9089183113
"029x009",4472.71470731724,15592.9089183113
"029x010",4837.73168998146,15592.9089183113
"029x011",5202.74867264569,15592.9089183113
"029x012",5567.76565530992,15592.9089183113
"029x013",5932.78263797414,15592.9089183113
"029x014",6297.79962063837,15592.9089183113
"029x015",6662.8166033026,15592.9089183113
"029x016",7027.83358596683,15592.9089183113
"029x017",7392.85056863105,15592.9089183113
"029x018",7757.86755129528,15592.9089183113
"029x019",8122.88453395951,15592.9089183113
"029x020",8487.90151662374,15592.9089183113
"029x021",8852.91849928796,15592.9089183113
"029x022",9217.93548195219,15592.9089183113
"029x023",9582.95246461642,15592.9089183113
"029x024",9947.96944728064,15592.9089183113
"029x025",10312.9864299449,15592.9089183113
"029x026",10678.0034126091,15592.9089183113
"029x027",11043.0203952733,15592.9089183113
"029x028",11408.0373779376,15592.9089183113
"029x029",11773.0543606018,15592.9089183113
"029x030",12138.071343266,15592.9089183113
"029x031",12503.0883259302,15592.9089183113
"029x032",12868.1053085945,15592.9089183113
"029x033",13233.1222912587,15592.9089183113
"029x034",13598.1392739229,15592.9089183113
"029x035",13963.1562565871,15592.9089183113
"029x036",14328.1732392514,15592.9089183113
"029x037",14693.1902219156,15592.9089183113
"029x038",15058.2072045798,15592.9089183113
"029x039",15423.2241872441,15592.9089183113
"029x040",15788.2411699083,15592.9089183113
"029x041",16153.2581525725,15592.9089183113
"029x042",16518.2751352367,15592.9089183113
"029x043",16883.292117901,15592.9089183113
"029x044",17248.3091005652,15592.9089183113
"029x045",17613.3260832294,15592.9089183113
"029x046",17978.3430658936,15592.9089183113
"029x047",18343.3600485579,15592.9089183113
"029x048",18708.3770312221,15592.9089183113
"029x049",19073.3940138863,15592.9089183113
"029x050",19438.4109965506,15592.9089183113
"029x051",19803.4279792148,15592.9089183113
"029x052",20168.444961879,15592.9089183113
"030x000",1187.56186333919,15957.9259009755
"030x001",1552.57884600342,15957.9259009755
"030x002",1917.59582866765,15957.9259009755
"030x003",2282.61281133187,15957.9259009755
"030x004",2647.6297939961,15957.9259009755
"030x005",3012.64677666033,15957.9259009755
"030x006",3377.66375932455,15957.9259009755
"030x007",3742.68074198878,15957.9259009755
"030x008",4107.69772465301,15957.9259009755
"030x009",4472.71470731724,15957.9259009755
"030x010",4837.73168998146,15957.9259009755
"030x011",5202.74867264569,15957.9259009755
"030x012",5567.76565530992,15957.9259009755
"030x013",5932.78263797414,15957.9259009755
"030x014",6297.79962063837,15957.9259009755
"030x015",6662.8166033026,15957.9259009755
"030x016",7027.83358596683,15957.9259009755
"030x017",7392.85056863105,15957.9259009755
"030x018",7757.86755129528,15957.9259009755
"030x019",8122.88453395951,15957.9259009755
"030x020",8487.90151662374,15957.9259009755
"030x021",8852.91849928796,15957.9259009755
"030x022",9217.93548195219,15957.9259009755
"030x023",9582.95246461642,15957.9259009755
"030x024",9947.96944728064,15957.9259009755
"030x025",10312.9864299449,15957.9259009755
"030x026",10678.0034126091,15957.9259009755
"030x027",11043.0203952733,15957.9259009755
"030x028",11408.0373779376,15957.9259009755
"030x029",11773.0543606018,15957.9259009755
"030x030",12138.071343266,15957.9259009755
"030x031",12503.0883259302,15957.9259009755
"030x032",12868.1053085945,15957.9259009755
"030x033",13233.1222912587,15957.9259009755
"030x034",13598.1392739229,15957.9259009755
"030x035",13963.1562565871,15957.9259009755
"030x036",14328.1732392514,15957.9259009755
"030x037",14693.1902219156,15957.9259009755
"030x038",15058.2072045798,15957.9259009755
"030x039",15423.2241872441,15957.9259009755
"030x040",15788.2411699083,15957.9259009755
"030x041",16153.2581525725,15957.9259009755
"030x042",16518.2751352367,15957.9259009755
"030x043",16883.292117901,15957.9259009755
"030x044",17248.3091005652,15957.9259009755
"030x045",17613.3260832294,15957.9259009755
"030x046",17978.3430658936,15957.9259009755
"030x047",18343.3600485579,15957.9259009755
"030x048",18708.3770312221,15957.9259009755
"030x049",19073.3940138863,15957.9259009755
"030x050",19438.4109965506,15957.9259009755
"030x051",19803.4279792148,15957.9259009755
"030x052",20168.444961879,15957.9259009755
"031x000",1187.56186333919,16322.9428836397
"031x001",1552.57884600342,16322.9428836397
"031x002",1917.59582866765,16322.9428836397
"031x003",2282.61281133187,16322.9428836397
"031x004",2647.6297939961,16322.9428836397
"031x005",3012.64677666033,16322.9428836397
"031x006",3377.66375932455,16322.9428836397
"031x007",3742.68074198878,16322.9428836397
"031x008",4107.69772465301,16322.9428836397
"031x009",4472.71470731724,16322.9428836397
"031x010",4837.73168998146,16322.9428836397
"031x011",5202.74867264569,16322.9428836397
"031x012",5567.76565530992,16322.9428836397
"031x013",5932.78263797414,16322.9428836397
"031x014",6297.79962063837,16322.9428836397
"031x015",6662.8166033026,16322.9428836397
"031x016",7027.83358596683,16322.9428836397
"031x017",7392.85056863105,16322.9428836397
"031x018",7757.86755129528,16322.9428836397
"031x019",8122.88453395951,16322.9428836397
"031x020",8487.90151662374,16322.9428836397
"031x021",8852.91849928796,16322.9428836397
"031x022",9217.93548195219,16322.9428836397
"031x023",9582.95246461642,16322.9428836397
"031x024",9947.96944728064,16322.9428836397
"031x025",10312.9864299449,16322.9428836397
"031x026",10678.0034126091,16322.9428836397
"031x027",11043.0203952733,16322.9428836397
"031x028",11408.0373779376,16322.9428836397
"031x029",11773.0543606018,16322.9428836397
"031x030",12138.071343266,16322.9428836397
"031x031",12503.0883259302,16322.9428836397
"031x032",12868.1053085945,16322.9428836397
"031x033",13233.1222912587,16322.9428836397
"031x034",13598.1392739229,16322.9428836397
"031x035",13963.1562565871,16322.9428836397
"031x036",14328.1732392514,16322.9428836397
"031x037",14693.1902219156,16322.9428836397
"031x038",15058.2072045798,16322.9428836397
"031x039",15423.2241872441,16322.9428836397
"031x040",15788.2411699083,16322.9428836397
"031x041",16153.2581525725,16322.9428836397
"031x042",16518.2751352367,16322.9428836397
"031x043",16883.292117901,16322.9428836397
"031x044",17248.3091005652,16322.9428836397
"031x045",17613.3260832294,16322.9428836397
"031x046",17978.3430658936,16322.9428836397
"031x047",18343.3600485579,16322.9428836397
"031x048",18708.3770312221,16322.9428836397
"031x049",19073.3940138863,16322.9428836397
"031x050",19438.4109965506,16322.9428836397
"031x051",19803.4279792148,16322.9428836397
"031x052",20168.444961879,16322.9428836397
"032x000",1187.56186333919,16687.959866304
"032x001",1552.57884600342,16687.959866304
"032x002",1917.59582866765,16687.959866304
"032x003",2282.61281133187,16687.959866304
"032x004",2647.6297939961,16687.959866304
"032x005",3012.64677666033,16687.959866304
"032x006",3377.66375932455,16687.959866304
"032x007",3742.68074198878,16687.959866304
"032x008",4107.69772465301,16687.959866304
"032x009",4472.71470731724,16687.959866304
"032x010",4837.73168998146,16687.959866304
"032x011",5202.74867264569,16687.959866304
"032x012",5567.76565530992,16687.959866304
"032x013",5932.78263797414,16687.959866304
"032x014",6297.79962063837,16687.959866304
"032x015",6662.8166033026,16687.959866304
"032x016",7027.83358596683,16687.959866304
"032x017",7392.85056863105,16687.959866304
"032x018",7757.86755129528,16687.959866304
"032x019",8122.88453395951,16687.959866304
"032x020",8487.90151662374,16687.959866304
"032x021",8852.91849928796,16687.959866304
"032x022",9217.93548195219,16687.959866304
"032x023",9582.95246461642,16687.959866304
"032x024",9947.96944728064,16687.959866304
"032x025",10312.9864299449,16687.959866304
"032x026",10678.0034126091,16687.959866304
"032x027",11043.0203952733,16687.959866304
"032x028",11408.0373779376,16687.959866304
"032x029",11773.0543606018,16687.959866304
"032x030",12138.071343266,16687.959866304
"032x031",12503.0883259302,16687.959866304
"032x032",12868.1053085945,16687.959866304
"032x033",13233.1222912587,16687.959866304
"032x034",13598.1392739229,16687.959866304
"032x035",13963.1562565871,16687.959866304
"032x036",14328.1732392514,16687.959866304
"032x037",14693.1902219156,16687.959866304
"032x038",15058.2072045798,16687.959866304
"032x039",15423.2241872441,16687.959866304
"032x040",15788.2411699083,16687.959866304
"032x041",16153.2581525725,16687.959866304
"032x042",16518.2751352367,16687.959866304
"032x043",16883.292117901,16687.959866304
"032x044",17248.3091005652,16687.959866304
"032x045",17613.3260832294,16687.959866304
"032x046",17978.3430658936,16687.959866304
"032x047",18343.3600485579,16687.959866304
"032x048",18708.3770312221,16687.959866304
"032x049",19073.3940138863,16687.959866304
"032x050",19438.4109965506,16687.959866304
"032x051",19803.4279792148,16687.959866304
"032x052",20168.444961879,16687.959866304
"033x000",1187.56186333919,17052.9768489682
"033x001",1552.57884600342,17052.9768489682
"033x002",1917.59582866765,17052.9768489682
"033x003",2282.61281133187,17052.9768489682
"033x004",2647.6297939961,17052.9768489682
"033x005",3012.64677666033,17052.9768489682
"033x006",3377.66375932455,17052.9768489682
"033x007",3742.68074198878,17052.9768489682
"033x008",4107.69772465301,17052.9768489682
"033x009",4472.71470731724,17052.9768489682
"033x010",4837.73168998146,17052.9768489682
"033x011",5202.74867264569,17052.9768489682
"033x012",5567.76565530992,17052.9768489682
"033x013",5932.78263797414,17052.9768489682
"033x014",6297.79962063837,17052.9768489682
"033x015",6662.8166033026,17052.9768489682
"033x016",7027.83358596683,17052.9768489682
"033x017",7392.85056863105,17052.9768489682
"033x018",7757.86755129528,17052.9768489682
"033x019",8122.88453395951,17052.9768489682
"033x020",8487.90151662374,17052.9768489682
"033x021",8852.91849928796,17052.9768489682
"033x022",9217.93548195219,17052.9768489682
"033x023",9582.95246461642,17052.9768489682
"033x024",9947.96944728064,17052.9768489682
"033x025",10312.9864299449,17052.9768489682
"033x026",10678.0034126091,17052.9768489682
"033x027",11043.0203952733,17052.9768489682
"033x028",11408.0373779376,17052.9768489682
"033x029",11773.0543606018,17052.9768489682
"033x030",12138.071343266,17052.9768489682
"033x031",12503.0883259302,17052.9768489682
"033x032",12868.1053085945,17052.9768489682
"033x033",13233.1222912587,17052.9768489682
"033x034",13598.1392739229,17052.9768489682
"033x035",13963.1562565871,17052.9768489682
"033x036",14328.1732392514,17052.9768489682
"033x037",14693.1902219156,17052.9768489682
"033x038",15058.2072045798,17052.9768489682
"033x039",15423.2241872441,17052.9768489682
"033x040",15788.2411699083,17052.9768489682
"033x041",16153.2581525725,17052.9768489682
"033x042",16518.2751352367,17052.9768489682
"033x043",16883.292117901,17052.9768489682
"033x044",17248.3091005652,17052.9768489682
"033x045",17613.3260832294,17052.9768489682
"033x046",17978.3430658936,17052.9768489682
"033x047",18343.3600485579,17052.9768489682
"033x048",18708.3770312221,17052.9768489682
"033x049",19073.3940138863,17052.9768489682
"033x050",19438.4109965506,17052.9768489682
"033x051",19803.4279792148,17052.9768489682
"033x052",20168.444961879,17052.9768489682
"034x000",1187.56186333919,17417.9938316324
"034x001",1552.57884600342,17417.9938316324
"034x002",1917.59582866765,17417.9938316324
"034x003",2282.61281133187,17417.9938316324
"034x004",2647.6297939961,17417.9938316324
"034x005",3012.64677666033,17417.9938316324
"034x006",3377.66375932455,17417.9938316324
"034x007",3742.68074198878,17417.9938316324
"034x008",4107.69772465301,17417.9938316324
"034x009",4472.71470731724,17417.9938316324
"034x010",4837.73168998146,17417.9938316324
"034x011",5202.74867264569,17417.9938316324
"034x012",5567.76565530992,17417.9938316324
"034x013",5932.78263797414,17417.9938316324
"034x014",6297.79962063837,17417.9938316324
"034x015",6662.8166033026,17417.9938316324
"034x016",7027.83358596683,17417.9938316324
"034x017",7392.85056863105,17417.9938316324
"034x018",7757.86755129528,17417.9938316324
"034x019",8122.88453395951,17417.9938316324
"034x020",8487.90151662374,17417.9938316324
"034x021",8852.91849928796,17417.9938316324
"034x022",9217.93548195219,17417.9938316324
"034x023",9582.95246461642,17417.9938316324
"034x024",9947.96944728064,17417.9938316324
"034x025",10312.9864299449,17417.9938316324
"034x026",10678.0034126091,17417.9938316324
"034x027",11043.0203952733,17417.9938316324
"034x028",11408.0373779376,17417.9938316324
"034x029",11773.0543606018,17417.9938316324
"034x030",12138.071343266,17417.9938316324
"034x031",12503.0883259302,17417.9938316324
"034x032",12868.1053085945,17417.9938316324
"034x033",13233.1222912587,17417.9938316324
"034x034",13598.1392739229,17417.9938316324
"034x035",13963.1562565871,17417.9938316324
"034x036",14328.1732392514,17417.9938316324
"034x037",14693.1902219156,17417.9938316324
"034x038",15058.2072045798,17417.9938316324
"034x039",15423.2241872441,17417.9938316324
"034x040",15788.2411699083,17417.9938316324
"034x041",16153.2581525725,17417.9938316324
"034x042",16518.2751352367,17417.9938316324
"034x043",16883.292117901,17417.9938316324
"034x044",17248.3091005652,17417.9938316324
"034x045",17613.3260832294,17417.9938316324
"034x046",17978.3430658936,17417.9938316324
"034x047",18343.3600485579,17417.9938316324
"034x048",18708.3770312221,17417.9938316324
"034x049",19073.3940138863,17417.9938316324
"034x050",19438.4109965506,17417.9938316324
"034x051",19803.4279792148,17417.9938316324
"034x052",20168.444961879,17417.9938316324
"035x000",1187.56186333919,17783.0108142966
"035x001",1552.57884600342,17783.0108142966
"035x002",1917.59582866765,17783.0108142966
"035x003",2282.61281133187,17783.0108142966
"035x004",2647.6297939961,17783.0108142966
"035x005",3012.64677666033,17783.0108142966
"035x006",3377.66375932455,17783.0108142966
"035x007",3742.68074198878,17783.0108142966
"035x008",4107.69772465301,17783.0108142966
"035x009",4472.71470731724,17783.0108142966
"035x010",4837.73168998146,17783.0108142966
"035x011",5202.74867264569,17783.0108142966
"035x012",5567.76565530992,17783.0108142966
"035x013",5932.78263797414,17783.0108142966
"035x014",6297.79962063837,17783.0108142966
"035x015",6662.8166033026,17783.0108142966
"035x016",7027.83358596683,17783.0108142966
"035x017",7392.85056863105,17783.0108142966
"035x018",7757.86755129528,17783.0108142966
"035x019",8122.88453395951,17783.0108142966
"035x020",8487.90151662374,17783.0108142966
"035x021",8852.91849928796,17783.0108142966
"035x022",9217.93548195219,17783.0108142966
"035x023",9582.95246461642,17783.0108142966
"035x024",9947.96944728064,17783.0108142966
"035x025",10312.9864299449,17783.0108142966
"035x026",10678.0034126091,17783.0108142966
"035x027",11043.0203952733,17783.0108142966
"035x028",11408.0373779376,17783.0108142966
"035x029",11773.0543606018,17783.0108142966
"035x030",12138.071343266,17783.0108142966
"035x031",12503.0883259302,17783.0108142966
"035x032",12868.1053085945,17783.0108142966
"035x033",13233.1222912587,17783.0108142966
"035x034",13598.1392739229,17783.0108142966
"035x035",13963.1562565871,17783.0108142966
"035x036",14328.1732392514,17783.0108142966
"035x037",14693.1902219156,17783.0108142966
"035x038",15058.2072045798,17783.0108142966
"035x039",15423.2241872441,17783.0108142966
"035x040",15788.2411699083,17783.0108142966
"035x041",16153.2581525725,17783.0108142966
"035x042",16518.2751352367,17783.0108142966
"035x043",16883.292117901,17783.0108142966
"035x044",17248.3091005652,17783.0108142966
"035x045",17613.3260832294,17783.0108142966
"035x046",17978.3430658936,17783.0108142966
"035x047",18343.3600485579,17783.0108142966
"035x048",18708.3770312221,17783.0108142966
"035x049",19073.3940138863,17783.0108142966
"035x050",19438.4109965506,17783.0108142966
"035x051",19803.4279792148,17783.0108142966
"035x052",20168.444961879,17783.0108142966
"036x000",1187.56186333919,18148.0277969609
"036x001",1552.57884600342,18148.0277969609
"036x002",1917.59582866765,18148.0277969609
"036x003",2282.61281133187,18148.0277969609
"036x004",2647.6297939961,18148.0277969609
"036x005",3012.64677666033,18148.0277969609
"036x006",3377.66375932455,18148.0277969609
"036x007",3742.68074198878,18148.0277969609
"036x008",4107.69772465301,18148.0277969609
"036x009",4472.71470731724,18148.0277969609
"036x010",4837.73168998146,18148.0277969609
"036x011",5202.74867264569,18148.0277969609
"036x012",5567.76565530992,18148.0277969609
"036x013",5932.78263797414,18148.0277969609
"036x014",6297.79962063837,18148.0277969609
"036x015",6662.8166033026,18148.0277969609
"036x016",7027.83358596683,18148.0277969609
"036x017",7392.85056863105,18148.0277969609
"036x018",7757.86755129528,18148.0277969609
"036x019",8122.88453395951,18148.0277969609
"036x020",8487.90151662374,18148.0277969609
"036x021",8852.91849928796,18148.0277969609
"036x022",9217.93548195219,18148.0277969609
"036x023",9582.95246461642,18148.0277969609
"036x024",9947.96944728064,18148.0277969609
"036x025",10312.9864299449,18148.0277969609
"036x026",10678.0034126091,18148.0277969609
"036x027",11043.0203952733,18148.0277969609
"036x028",11408.0373779376,18148.0277969609
"036x029",11773.0543606018,18148.0277969609
"036x030",12138.071343266,18148.0277969609
"036x031",12503.0883259302,18148.0277969609
"036x032",12868.1053085945,18148.0277969609
"036x033",13233.1222912587,18148.0277969609
"036x034",13598.1392739229,18148.0277969609
"036x035",13963.1562565871,18148.0277969609
"036x036",14328.1732392514,18148.0277969609
"036x037",14693.1902219156,18148.0277969609
"036x038",15058.2072045798,18148.0277969609
"036x039",15423.2241872441,18148.0277969609
"036x040",15788.2411699083,18148.0277969609
"036x041",16153.2581525725,18148.0277969609
"036x042",16518.2751352367,18148.0277969609
"036x043",16883.292117901,18148.0277969609
"036x044",17248.3091005652,18148.0277969609
"036x045",17613.3260832294,18148.0277969609
"036x046",17978.3430658936,18148.0277969609
"036x047",18343.3600485579,18148.0277969609
"036x048",18708.3770312221,18148.0277969609
"036x049",19073.3940138863,18148.0277969609
"036x050",19438.4109965506,18148.0277969609
"036x051",19803.4279792148,18148.0277969609
"036x052",20168.444961879,18148.0277969609
"037x000",1187.56186333919,18513.0447796251
"037x001",1552.57884600342,18513.0447796251
"037x002",1917.59582866765,18513.0447796251
"037x003",2282.61281133187,18513.0447796251
"037x004",2647.6297939961,18513.0447796251
"037x005",3012.64677666033,18513.0447796251
"037x006",3377.66375932455,18513.0447796251
"037x007",3742.68074198878,18513.0447796251
"037x008",4107.69772465301,18513.0447796251
"037x009",4472.71470731724,18513.0447796251
"037x010",4837.73168998146,18513.0447796251
"037x011",5202.74867264569,18513.0447796251
"037x012",5567.76565530992,18513.0447796251
"037x013",5932.78263797414,18513.0447796251
"037x014",6297.79962063837,18513.0447796251
"037x015",6662.8166033026,18513.0447796251
"037x016",7027.83358596683,18513.0447796251
"037x017",7392.85056863105,18513.0447796251
"037x018",7757.86755129528,18513.0447796251
"037x019",8122.88453395951,18513.0447796251
"037x020",8487.90151662374,18513.0447796251
"037x021",8852.91849928796,18513.0447796251
"037x022",9217.93548195219,18513.0447796251
"037x023",9582.95246461642,18513.0447796251
"037x024",9947.96944728064,18513.0447796251
"037x025",10312.9864299449,18513.0447796251
"037x026",10678.0034126091,18513.0447796251
"037x027",11043.0203952733,18513.0447796251
"037x028",11408.0373779376,18513.0447796251
"037x029",11773.0543606018,18513.0447796251
"037x030",12138.071343266,18513.0447796251
"037x031",12503.0883259302,18513.0447796251
"037x032",12868.1053085945,18513.0447796251
"037x033",13233.1222912587,18513.0447796251
"037x034",13598.1392739229,18513.0447796251
"037x035",13963.1562565871,18513.0447796251
"037x036",14328.1732392514,18513.0447796251
"037x037",14693.1902219156,18513.0447796251
"037x038",15058.2072045798,18513.0447796251
"037x039",15423.2241872441,18513.0447796251
"037x040",15788.2411699083,18513.0447796251
"037x041",16153.2581525725,18513.0447796251
"037x042",16518.2751352367,18513.0447796251
"037x043",16883.292117901,18513.0447796251
"037x044",17248.3091005652,18513.0447796251
"037x045",17613.3260832294,18513.0447796251
